id_cliente,ultima_compra,frequencia_pedidos,valor_total_gasto,dias_ultima_compra,score_recencia,score_frequencia,score_monetario,score_rfm_total
12839,2011-12-07 12:33:00,16,5583.62,2,5,1,5,11.0
12840,2011-07-19 09:29:00,6,2714.27,143,2,1,5,8.0
12841,2011-12-05 11:13:00,26,3845.63,4,5,1,5,11.0
12842,2011-09-30 15:33:00,2,1118.99,69,3,1,4,8.0
12843,2011-10-05 12:09:00,9,1680.76,65,3,1,4,8.0
12844,2011-11-10 13:31:00,2,325.96000000000004,28,4,1,2,7.0
12845,2011-03-17 13:34:00,4,354.09000000000003,266,1,1,2,4.0
12847,2011-11-17 13:16:00,1,843.64,21,4,1,3,8.0
12849,2011-11-08 13:41:00,2,1010.29,30,4,1,4,9.0
12851,2011-09-04 12:41:00,1,131.81,96,2,1,1,4.0
12852,2011-02-22 14:56:00,2,299.75,289,1,1,2,4.0
12853,2011-08-24 11:00:00,9,1881.7,107,2,1,4,7.0
12854,2011-09-22 12:15:00,5,1280.9,78,2,1,4,7.0
12855,2010-12-02 09:37:00,1,38.1,372,1,1,1,3.0
12856,2011-12-02 10:52:00,8,2153.53,7,5,1,5,11.0
12857,2011-05-13 10:20:00,2,1106.4,210,1,1,4,6.0
12863,2011-10-18 14:15:00,2,504.2,51,3,1,3,7.0
12864,2011-07-24 13:03:00,1,147.12,137,2,1,1,4.0
12865,2011-11-13 14:31:00,3,1548.07,25,4,1,4,9.0
12866,2011-03-01 14:11:00,1,559.12,282,1,1,3,5.0
12867,2011-11-13 15:30:00,10,3958.74,25,4,1,5,10.0
12868,2011-06-07 10:42:00,6,1607.0600000000002,185,1,1,4,6.0
12870,2010-12-08 14:27:00,1,-14.899999999999999,365,1,1,1,3.0
12871,2011-09-16 15:07:00,2,380.64,83,2,1,2,5.0
12872,2011-01-17 10:52:00,2,599.97,326,1,1,3,5.0
12873,2011-03-02 14:58:00,1,374.0,281,1,1,2,4.0
12875,2011-07-19 15:30:00,2,343.2300000000001,142,2,1,2,5.0
12876,2011-10-13 12:26:00,2,2218.02,57,3,1,5,9.0
12877,2011-12-06 10:30:00,12,1535.77,3,5,1,4,10.0
12878,2011-11-21 14:30:00,3,841.64,17,4,1,3,8.0
12879,2011-10-26 12:24:00,4,552.57,44,3,1,3,7.0
12881,2011-03-09 11:44:00,1,298.0,275,1,1,2,4.0
12882,2011-11-30 16:18:00,2,1463.04,8,5,1,4,10.0
12883,2011-11-15 09:32:00,4,703.47,24,4,1,3,8.0
12884,2011-09-12 13:10:00,1,309.05,87,2,1,2,5.0
12885,2011-10-07 13:40:00,4,1158.27,62,3,1,4,8.0
12886,2011-10-03 10:09:00,3,1351.09,67,3,1,4,8.0
12888,2011-05-09 16:02:00,4,313.77,213,1,1,2,4.0
12890,2011-11-15 17:26:00,1,376.71999999999997,23,4,1,2,7.0
12891,2011-06-07 12:31:00,3,331.0,185,1,1,2,4.0
12893,2011-11-09 12:34:00,1,176.55,30,4,1,1,6.0
12895,2011-10-28 13:51:00,3,347.3,41,3,1,2,6.0
12897,2011-05-19 12:13:00,2,216.5,204,1,1,1,3.0
12901,2011-12-01 10:07:00,36,16293.1,8,5,1,5,11.0
12902,2011-03-20 12:06:00,1,138.68,264,1,1,1,3.0
12904,2011-11-21 14:34:00,2,496.06,17,4,1,3,8.0
12906,2011-11-28 09:55:00,5,2919.81,11,4,1,5,10.0
12908,2011-10-12 10:11:00,4,246.0,58,3,1,2,6.0
12909,2011-10-31 12:43:00,8,2128.83,39,3,1,5,9.0
12910,2011-11-16 14:28:00,8,3075.04,22,4,1,5,10.0
12912,2011-12-07 08:55:00,5,1662.3,2,5,1,4,10.0
12913,2011-12-05 12:11:00,5,2483.63,4,5,1,5,11.0
12915,2011-07-14 11:34:00,2,363.65,148,2,1,2,5.0
12916,2011-07-24 10:35:00,5,2921.15,138,2,1,5,8.0
12917,2011-08-03 16:42:00,1,594.0,127,2,1,3,6.0
12919,2011-12-01 13:47:00,8,1301.44,7,5,1,4,10.0
12920,2011-11-22 15:05:00,1,162.78,16,4,1,1,6.0
12921,2011-12-06 09:56:00,50,16389.74,3,5,1,5,11.0
12922,2011-07-01 15:35:00,1,405.38,160,2,1,2,5.0
12923,2011-10-06 16:20:00,1,172.82,63,3,1,1,5.0
12924,2011-09-12 13:55:00,5,929.95,87,2,1,4,7.0
12925,2011-12-05 11:11:00,2,694.05,4,5,1,3,9.0
12928,2011-11-04 14:24:00,5,2062.7,34,3,1,5,9.0
12929,2011-08-09 14:30:00,2,105.1,121,2,1,1,4.0
12930,2011-09-22 15:18:00,4,409.90000000000003,77,2,1,2,5.0
12931,2011-11-18 12:39:00,20,33462.81,21,4,1,5,10.0
12933,2011-11-15 16:38:00,4,606.28,23,4,1,3,8.0
12935,2011-12-07 17:25:00,8,2156.45,1,5,1,5,11.0
12936,2011-11-22 17:32:00,5,1012.9,16,4,1,4,9.0
12937,2011-11-24 15:05:00,4,1504.27,14,4,1,4,9.0
12938,2011-11-14 11:21:00,1,114.14,25,4,1,1,6.0
12939,2011-10-06 14:33:00,8,11581.8,63,3,1,5,9.0
12940,2011-10-24 14:04:00,4,862.44,45,3,1,3,7.0
12942,2011-07-31 14:39:00,3,675.6,130,2,1,3,6.0
12943,2011-02-11 15:13:00,1,-3.75,300,1,1,1,3.0
12944,2011-11-04 11:04:00,2,604.51,35,3,1,3,7.0
12945,2011-02-24 14:15:00,1,462.95,287,1,1,2,4.0
12947,2011-07-19 10:06:00,11,1407.29,143,2,1,4,7.0
12948,2011-11-23 17:10:00,8,2053.7,15,4,1,5,10.0
12949,2011-11-09 11:25:00,10,4143.02,30,4,1,5,10.0
12950,2011-12-07 13:17:00,3,1843.0,1,5,1,4,10.0
12951,2011-12-01 12:14:00,8,1042.07,8,5,1,4,10.0
12952,2011-12-04 10:35:00,5,1382.84,5,5,1,4,10.0
12953,2011-11-30 09:24:00,1,329.85,9,5,1,2,8.0
12955,2011-12-08 16:29:00,14,4734.26,0,5,1,5,11.0
12956,2011-02-06 16:08:00,1,108.07,305,1,1,1,3.0
12957,2011-12-05 16:32:00,12,3979.04,3,5,1,5,11.0
12962,2011-12-02 15:55:00,2,266.39,6,5,1,2,8.0
12963,2011-12-01 12:55:00,9,1841.03,7,5,1,4,10.0
12965,2011-09-11 15:31:00,1,769.8100000000001,88,2,1,3,6.0
12966,2011-11-30 12:38:00,1,160.18,9,5,1,1,7.0
12967,2011-12-06 14:19:00,4,1194.75,2,5,1,4,10.0
12968,2011-08-19 15:44:00,1,135.95,111,2,1,1,4.0
12970,2011-12-02 14:30:00,4,405.47,6,5,1,2,8.0
12971,2011-12-06 12:20:00,89,10930.26,3,5,1,5,11.0
12974,2011-05-26 09:33:00,1,144.8,197,1,1,1,3.0
12976,2011-05-12 09:55:00,1,738.6,211,1,1,3,5.0
12977,2011-07-06 16:40:00,1,39.239999999999995,155,2,1,1,4.0
12980,2011-07-07 11:42:00,12,7092.06,155,2,1,5,8.0
12981,2011-11-10 12:00:00,2,372.21999999999997,29,4,1,2,7.0
12982,2011-04-14 10:49:00,2,377.2,239,1,1,2,4.0
12984,2011-11-21 12:37:00,1,97.5,18,4,1,1,6.0
12985,2011-12-09 10:46:00,3,1215.6200000000001,0,5,1,4,10.0
12987,2011-09-27 12:03:00,3,545.0,73,2,1,3,6.0
12988,2011-02-20 14:31:00,1,505.82,291,1,1,3,5.0
12989,2011-12-06 15:28:00,19,6854.51,2,5,1,5,11.0
12990,2011-11-08 13:01:00,3,409.5,30,4,1,2,7.0
12991,2011-11-16 15:34:00,2,503.76,22,4,1,3,8.0
12993,2011-11-16 15:49:00,4,414.76,22,4,1,2,7.0
12994,2011-12-05 15:43:00,5,902.22,3,5,1,3,9.0
12995,2011-09-23 09:20:00,2,200.72,77,2,1,1,4.0
12997,2011-11-17 15:47:00,7,1197.94,21,4,1,4,9.0
12999,2011-05-27 13:24:00,3,455.88,195,1,1,2,4.0
13000,2011-08-25 10:43:00,3,534.85,106,2,1,3,6.0
13001,2011-12-05 14:51:00,15,9765.07,3,5,1,5,11.0
13002,2011-01-25 15:18:00,1,120.95,317,1,1,1,3.0
13003,2011-08-26 10:50:00,3,149.05,105,2,1,1,4.0
13004,2011-11-28 11:27:00,22,5613.43,11,4,1,5,10.0
13005,2011-06-19 10:53:00,3,468.95,173,2,1,3,6.0
13006,2011-10-14 13:49:00,1,81.57,55,3,1,1,5.0
13008,2011-01-20 14:24:00,2,178.47,322,1,1,1,3.0
13011,2010-12-02 17:22:00,1,50.550000000000004,371,1,1,1,3.0
13012,2011-11-30 13:05:00,11,1296.6200000000001,8,5,1,4,10.0
13013,2011-12-08 15:01:00,15,4786.99,0,5,1,5,11.0
13014,2011-12-07 09:24:00,16,3365.43,2,5,1,5,11.0
13015,2011-10-17 13:19:00,5,3339.64,52,3,1,5,9.0
13016,2011-09-27 14:08:00,3,789.89,72,2,1,3,6.0
13017,2011-12-02 15:53:00,1,204.0,6,5,1,1,7.0
13018,2011-11-23 13:28:00,29,7272.75,15,4,1,5,10.0
13021,2011-12-05 16:37:00,12,2584.4,3,5,1,5,11.0
13023,2011-10-06 16:27:00,2,689.9,63,3,1,3,7.0
13026,2011-12-08 16:58:00,8,936.15,0,5,1,4,10.0
13027,2011-08-18 09:39:00,6,6912.0,113,2,1,5,8.0
13028,2011-11-17 11:10:00,3,659.68,22,4,1,3,8.0
13029,2011-11-09 09:13:00,3,1247.5,30,4,1,4,9.0
13030,2011-11-28 14:30:00,2,752.44,10,5,1,3,9.0
13032,2011-11-01 09:56:00,3,996.52,38,3,1,4,8.0
13033,2010-12-17 14:23:00,1,190.55,356,1,1,1,3.0
13034,2011-10-16 12:21:00,2,642.77,54,3,1,3,7.0
13035,2011-10-13 12:23:00,3,886.63,57,3,1,3,7.0
13037,2011-07-24 15:46:00,3,881.07,137,2,1,3,6.0
13038,2011-09-20 14:37:00,3,908.46,79,2,1,4,7.0
13040,2011-12-01 10:38:00,2,676.99,8,5,1,3,9.0
13043,2011-03-31 12:14:00,2,471.57,253,1,1,3,5.0
13044,2011-02-21 15:20:00,1,560.47,290,1,1,3,5.0
13045,2011-09-01 15:04:00,1,305.28000000000003,98,2,1,2,5.0
13046,2011-11-09 08:36:00,2,629.31,30,4,1,3,8.0
13047,2011-11-08 12:10:00,18,3079.1,31,4,1,5,10.0
13048,2011-11-25 13:23:00,5,1789.41,13,4,1,4,9.0
13049,2011-10-06 15:31:00,2,656.6800000000001,63,3,1,3,7.0
13050,2011-11-30 17:28:00,28,5684.61,8,5,1,5,11.0
13052,2011-05-11 14:12:00,1,348.15000000000003,211,1,1,2,4.0
13055,2011-10-06 18:57:00,4,1201.96,63,3,1,4,8.0
13058,2011-11-15 12:43:00,3,271.40000000000003,24,4,1,2,7.0
13059,2011-04-04 10:40:00,1,183.4,249,1,1,1,3.0
13060,2011-03-31 11:37:00,1,307.53000000000003,253,1,1,2,4.0
13061,2011-09-28 16:04:00,1,248.61,71,2,1,2,5.0
13062,2011-06-01 15:12:00,1,346.98,190,1,1,2,4.0
13064,2011-11-27 12:31:00,4,1105.59,12,4,1,4,9.0
13065,2010-12-01 16:52:00,1,205.86,372,1,1,1,3.0
13066,2011-11-15 13:39:00,3,430.9,23,4,1,2,7.0
13067,2011-09-18 13:38:00,1,115.46000000000001,81,2,1,1,4.0
13068,2011-11-29 15:00:00,2,344.0,9,5,1,2,8.0
13069,2011-12-09 08:39:00,27,3713.14,0,5,1,5,11.0
13070,2011-05-31 13:45:00,1,228.8,191,1,1,1,3.0
13072,2011-03-18 08:12:00,1,177.15,266,1,1,1,3.0
13075,2011-08-02 10:19:00,1,919.61,129,2,1,4,7.0
13077,2011-12-08 19:24:00,4,728.02,0,5,1,3,9.0
13078,2011-12-08 18:48:00,43,12432.28,0,5,1,5,11.0
13079,2011-12-05 16:53:00,5,220.10000000000002,3,5,1,1,7.0
13080,2011-06-13 14:59:00,1,58.08,178,1,1,1,3.0
13081,2011-12-08 13:13:00,21,27964.48,0,5,1,5,11.0
13082,2011-08-05 16:16:00,10,3595.48,125,2,1,5,8.0
13083,2011-12-05 15:01:00,2,303.75,3,5,1,2,8.0
13085,2011-07-05 12:11:00,3,272.38,157,2,1,2,5.0
13089,2011-12-07 09:02:00,118,57322.13,2,5,1,5,11.0
13090,2011-12-01 12:39:00,18,8689.39,8,5,1,5,11.0
13091,2011-11-18 16:48:00,2,319.82,20,4,1,2,7.0
13092,2011-09-30 11:18:00,6,459.83,70,3,1,2,6.0
13093,2011-03-17 17:16:00,13,7741.47,266,1,1,5,7.0
13094,2011-11-18 14:07:00,16,1708.8600000000001,20,4,1,4,9.0
13095,2011-09-30 12:03:00,1,74.39999999999999,70,3,1,1,5.0
13097,2011-11-07 10:43:00,14,5886.12,32,3,1,5,9.0
13098,2011-12-08 14:14:00,41,28658.88,0,5,1,5,11.0
13099,2011-09-01 17:40:00,1,207.36,98,2,1,1,4.0
13101,2011-04-19 14:37:00,1,101.19,233,1,1,1,3.0
13102,2011-12-08 12:52:00,27,6336.29,0,5,1,5,11.0
13103,2011-10-31 09:38:00,1,243.94,39,3,1,2,6.0
13104,2011-12-06 13:10:00,6,1098.48,2,5,1,4,10.0
13106,2011-08-03 11:50:00,2,59.5,128,2,1,1,4.0
13107,2011-10-26 14:52:00,5,1524.07,43,3,1,4,8.0
13108,2010-12-02 10:35:00,1,350.06,372,1,1,2,4.0
13109,2011-12-07 12:38:00,5,766.84,2,5,1,3,9.0
13110,2011-11-08 14:30:00,8,1452.8700000000001,30,4,1,4,9.0
13113,2011-12-09 12:49:00,40,10510.0,0,5,1,5,11.0
13115,2011-12-01 09:39:00,14,2205.63,8,5,1,5,11.0
13116,2011-08-14 14:36:00,2,485.19,116,2,1,3,6.0
13117,2011-11-18 12:02:00,8,984.91,21,4,1,4,9.0
13118,2011-11-20 12:46:00,7,1125.0,19,4,1,4,9.0
13120,2011-04-15 10:19:00,1,30.6,238,1,1,1,3.0
13121,2011-03-15 16:51:00,2,254.73,268,1,1,2,4.0
13122,2011-09-06 15:53:00,2,922.39,93,2,1,4,7.0
13124,2011-09-11 12:45:00,3,3756.33,89,2,1,5,8.0
13126,2011-12-05 10:00:00,10,2056.29,4,5,1,5,11.0
13127,2011-09-23 10:26:00,1,259.17,77,2,1,2,5.0
13130,2011-09-06 15:30:00,1,64.0,93,2,1,1,4.0
13131,2011-11-16 13:21:00,4,1039.3,22,4,1,4,9.0
13132,2011-03-23 12:44:00,1,77.3,261,1,1,1,3.0
13133,2011-03-11 10:31:00,2,109.8,273,1,1,1,3.0
13134,2011-09-28 09:22:00,7,1740.63,72,2,1,4,7.0
13135,2011-05-27 10:52:00,1,3096.0,196,1,1,5,7.0
13136,2011-10-20 19:13:00,11,2545.38,49,3,1,5,9.0
13137,2011-11-29 12:09:00,9,3557.96,10,5,1,5,11.0
13138,2011-11-17 16:51:00,6,962.39,21,4,1,4,9.0
13139,2011-11-23 13:54:00,8,5055.79,15,4,1,5,10.0
13140,2011-08-23 15:33:00,3,422.47,107,2,1,2,5.0
13141,2011-09-16 09:54:00,6,2385.8,84,2,1,5,8.0
13142,2011-11-20 16:07:00,1,307.09000000000003,18,4,1,2,7.0
13144,2011-01-11 11:15:00,1,110.95,332,1,1,1,3.0
13145,2011-10-31 12:45:00,5,614.77,39,3,1,3,7.0
13146,2011-11-13 15:29:00,1,228.91,25,4,1,1,6.0
13147,2011-11-29 13:59:00,4,712.8,9,5,1,3,9.0
13148,2011-11-10 15:23:00,17,3324.62,28,4,1,5,10.0
13149,2011-11-25 13:09:00,4,1676.06,13,4,1,4,9.0
13151,2011-05-20 12:55:00,2,1250.3700000000001,202,1,1,4,6.0
13153,2011-12-04 12:14:00,1,486.22,5,5,1,3,9.0
13154,2011-07-18 15:21:00,1,-611.86,143,2,1,1,4.0
13155,2011-11-06 15:41:00,4,971.76,32,3,1,4,8.0
13157,2011-10-21 13:50:00,5,1721.57,48,3,1,4,8.0
13158,2011-09-06 11:58:00,4,1201.06,94,2,1,4,7.0
13159,2011-12-01 11:20:00,5,1371.25,8,5,1,4,10.0
13160,2011-11-17 13:07:00,1,91.8,21,4,1,1,6.0
13161,2011-01-30 14:03:00,1,112.75,312,1,1,1,3.0
13162,2011-08-09 15:59:00,5,1644.99,121,2,1,4,7.0
13165,2011-10-24 15:05:00,2,1021.48,45,3,1,4,8.0
13166,2011-03-02 14:28:00,2,414.7,281,1,1,2,4.0
13167,2011-11-21 12:24:00,4,791.33,18,4,1,3,8.0
13168,2011-11-03 12:56:00,5,1290.54,35,3,1,4,8.0
13169,2011-10-07 12:11:00,2,712.88,63,3,1,3,7.0
13170,2011-11-13 12:19:00,1,108.81,26,4,1,1,6.0
13171,2011-12-01 15:06:00,5,426.81,7,5,1,2,8.0
13173,2011-12-05 15:51:00,2,353.65000000000003,3,5,1,2,8.0
13174,2011-11-23 14:35:00,3,2742.82,15,4,1,5,10.0
13176,2011-10-24 15:43:00,1,481.49,45,3,1,3,7.0
13177,2011-10-06 09:56:00,1,282.45,64,3,1,2,6.0
13178,2011-11-13 16:14:00,11,5725.47,25,4,1,5,10.0
13182,2011-10-25 13:46:00,1,121.18,44,3,1,1,5.0
13183,2011-12-02 10:30:00,9,3957.78,7,5,1,5,11.0
13184,2011-11-25 12:02:00,12,1616.45,14,4,1,4,9.0
13185,2011-03-17 11:56:00,1,71.4,267,1,1,1,3.0
13186,2011-10-31 11:40:00,5,1539.69,39,3,1,4,8.0
13187,2011-01-06 18:57:00,1,236.02,336,1,1,2,4.0
13188,2011-11-28 15:28:00,1,114.6,10,5,1,1,7.0
13189,2011-11-21 10:39:00,2,260.68,18,4,1,2,7.0
13192,2011-09-05 14:13:00,2,911.94,94,2,1,4,7.0
13193,2011-10-09 14:30:00,1,112.08,60,3,1,1,5.0
13194,2011-07-27 09:01:00,1,60.7,135,2,1,1,4.0
13196,2011-11-28 13:54:00,4,1797.78,10,5,1,4,10.0
13198,2011-11-29 15:17:00,8,3384.09,9,5,1,5,11.0
13199,2011-12-06 12:30:00,39,9803.96,3,5,1,5,11.0
13200,2011-11-20 15:35:00,4,870.09,18,4,1,3,8.0
13203,2011-11-30 10:45:00,4,869.46,9,5,1,3,9.0
13207,2011-11-24 14:52:00,2,250.26000000000002,14,4,1,2,7.0
13208,2011-10-12 09:54:00,7,1199.65,58,3,1,4,8.0
13209,2011-11-09 13:54:00,11,5820.16,29,4,1,5,10.0
13210,2011-09-07 08:18:00,1,353.48,93,2,1,2,5.0
13211,2011-11-29 14:43:00,3,1095.42,9,5,1,4,10.0
13212,2011-11-30 15:12:00,4,779.33,8,5,1,3,9.0
13213,2011-10-14 11:42:00,6,1518.43,56,3,1,4,8.0
13216,2011-03-17 12:18:00,1,333.74,267,1,1,2,4.0
13217,2011-08-09 15:32:00,5,133.62,121,2,1,1,4.0
13218,2011-08-04 16:59:00,1,62.64,126,2,1,1,4.0
13220,2011-09-22 13:38:00,4,819.2900000000001,77,2,1,3,6.0
13221,2011-04-13 16:58:00,2,847.41,239,1,1,3,5.0
13223,2011-05-23 13:03:00,2,163.2,199,1,1,1,3.0
13224,2011-10-10 15:00:00,3,2150.85,59,3,1,5,9.0
13225,2011-12-06 13:29:00,8,6083.04,2,5,1,5,11.0
13226,2011-03-11 14:35:00,1,108.21000000000001,272,1,1,1,3.0
13227,2011-05-22 11:47:00,1,257.7,201,1,1,2,4.0
13228,2011-09-19 14:28:00,1,358.0,80,2,1,2,5.0
13229,2011-04-28 12:07:00,1,160.95,225,1,1,1,3.0
13230,2011-12-05 16:03:00,15,2712.07,3,5,1,5,11.0
13232,2011-11-27 10:39:00,7,1328.35,12,4,1,4,9.0
13233,2011-09-26 13:25:00,2,605.12,73,2,1,3,6.0
13235,2011-05-12 09:48:00,2,101.17000000000007,211,1,1,1,3.0
13236,2011-11-15 12:50:00,3,727.27,24,4,1,3,8.0
13238,2011-11-28 15:30:00,5,680.83,10,5,1,3,9.0
13239,2011-03-23 10:25:00,1,329.56,261,1,1,2,4.0
13240,2011-09-04 14:08:00,4,663.65,95,2,1,3,6.0
13242,2011-08-19 12:53:00,3,270.40000000000003,111,2,1,2,5.0
13243,2011-05-20 13:14:00,1,585.12,202,1,1,3,5.0
13244,2011-09-08 11:46:00,1,121.74000000000001,92,2,1,1,4.0
13245,2011-10-20 11:40:00,1,430.5,50,3,1,2,6.0
13246,2011-11-21 16:50:00,7,1896.32,17,4,1,4,9.0
13247,2011-11-22 10:59:00,4,501.12,17,4,1,3,8.0
13248,2011-08-07 12:40:00,2,465.68,124,2,1,3,6.0
13249,2011-09-08 13:26:00,3,711.41,91,2,1,3,6.0
13253,2011-07-06 10:09:00,2,1030.4,156,2,1,4,7.0
13255,2011-12-06 10:56:00,3,390.65999999999997,3,5,1,2,8.0
13256,2011-11-25 15:57:00,1,0.0,13,4,1,1,6.0
13258,2011-11-28 09:31:00,3,672.83,11,4,1,3,8.0
13259,2011-10-09 10:48:00,1,283.18,61,3,1,2,6.0
13260,2011-10-09 13:21:00,1,557.62,60,3,1,3,7.0
13261,2011-03-16 12:22:00,2,944.1,268,1,1,4,6.0
13262,2011-03-21 15:06:00,1,200.29,262,1,1,1,3.0
13263,2011-12-08 13:59:00,35,7436.93,0,5,1,5,11.0
13265,2011-10-17 15:02:00,5,2092.66,52,3,1,5,9.0
13266,2011-11-28 14:39:00,19,3717.67,10,5,1,5,11.0
13267,2011-12-07 11:12:00,27,4404.4400000000005,2,5,1,5,11.0
13268,2011-11-22 11:51:00,15,3127.7,17,4,1,5,10.0
13269,2011-12-08 14:53:00,17,5312.97,0,5,1,5,11.0
13270,2010-12-08 14:53:00,1,590.0,365,1,1,3,5.0
13271,2011-11-02 14:43:00,2,172.37,36,3,1,1,5.0
13272,2011-11-08 14:00:00,2,276.56,30,4,1,2,7.0
13273,2011-08-18 14:02:00,1,138.98,112,2,1,1,4.0
13276,2011-10-07 12:44:00,2,590.9300000000001,63,3,1,3,7.0
13277,2011-11-24 09:21:00,4,258.4,15,4,1,2,7.0
13278,2011-10-30 11:49:00,1,542.73,40,3,1,3,7.0
13279,2011-10-06 18:51:00,2,126.30000000000001,63,3,1,1,5.0
13280,2011-08-09 13:14:00,3,798.46,121,2,1,3,6.0
13282,2011-11-21 15:33:00,6,1047.84,17,4,1,4,9.0
13283,2011-10-11 09:50:00,2,93.66,59,3,1,1,5.0
13284,2011-01-21 10:25:00,2,196.15,322,1,1,1,3.0
13285,2011-11-16 13:19:00,4,2709.12,22,4,1,5,10.0
13291,2011-07-07 10:36:00,1,361.11,155,2,1,2,5.0
13292,2011-11-01 10:04:00,2,578.94,38,3,1,3,7.0
13294,2011-06-03 08:54:00,2,873.74,189,1,1,3,5.0
13295,2010-12-15 11:21:00,2,197.95000000000002,359,1,1,1,3.0
13296,2011-07-25 13:46:00,1,87.4,136,2,1,1,4.0
13297,2011-12-02 09:32:00,4,2089.85,7,5,1,5,11.0
13298,2011-12-08 13:11:00,1,360.0,0,5,1,2,8.0
13299,2011-03-16 12:55:00,1,142.5,267,1,1,1,3.0
13300,2011-06-28 11:59:00,2,365.29,164,2,1,2,5.0
13301,2011-08-28 11:25:00,4,618.09,103,2,1,3,6.0
13302,2011-07-07 17:56:00,1,63.75,154,2,1,1,4.0
13304,2010-12-23 14:35:00,1,300.42,350,1,1,2,4.0
13305,2011-12-05 15:15:00,10,2000.86,3,5,1,5,11.0
13307,2011-08-11 17:14:00,1,15.0,119,2,1,1,4.0
13308,2011-11-17 09:31:00,4,1367.6100000000001,22,4,1,4,9.0
13309,2011-12-02 16:34:00,5,1456.79,6,5,1,4,10.0
13310,2011-12-01 08:23:00,6,1083.63,8,5,1,4,10.0
13311,2011-12-05 12:55:00,2,598.57,3,5,1,3,9.0
13313,2011-11-17 16:48:00,5,1555.3200000000002,21,4,1,4,9.0
13314,2011-12-08 12:29:00,4,593.51,1,5,1,3,9.0
13316,2011-11-02 13:40:00,5,5570.69,36,3,1,5,9.0
13317,2011-10-06 19:21:00,9,2140.07,63,3,1,5,9.0
13318,2011-12-08 18:51:00,3,640.76,0,5,1,3,9.0
13319,2011-12-04 13:34:00,36,10664.34,4,5,1,5,11.0
13320,2011-09-30 12:52:00,6,1475.2,69,3,1,4,8.0
13321,2011-09-28 15:24:00,2,567.36,71,2,1,3,6.0
13322,2011-11-22 14:21:00,1,199.48000000000002,16,4,1,1,6.0
13323,2011-12-06 17:12:00,5,787.85,2,5,1,3,9.0
13324,2011-11-07 15:51:00,12,7072.8,31,4,1,5,10.0
13325,2011-09-19 10:36:00,1,675.3,81,2,1,3,6.0
13327,2011-11-01 10:21:00,9,3617.57,38,3,1,5,9.0
13328,2011-01-27 15:22:00,1,1308.48,315,1,1,4,6.0
13329,2011-11-08 10:29:00,4,740.4,31,4,1,3,8.0
13330,2011-09-08 12:27:00,3,1140.93,92,2,1,4,7.0
13332,2011-11-25 13:30:00,1,350.90000000000003,13,4,1,2,7.0
13334,2011-09-18 15:21:00,3,3502.32,81,2,1,5,8.0
13336,2011-09-23 14:05:00,1,795.12,76,2,1,3,6.0
13338,2011-07-08 14:53:00,3,431.82,153,2,1,2,5.0
13339,2011-05-23 08:31:00,1,860.12,200,1,1,3,5.0
13340,2011-10-25 13:15:00,7,10736.48,44,3,1,5,9.0
13341,2011-03-24 09:50:00,1,775.85,260,1,1,3,5.0
13343,2011-06-20 11:37:00,2,303.93,172,2,1,2,5.0
13344,2011-10-03 09:45:00,3,2511.69,67,3,1,5,9.0
13345,2011-03-08 08:34:00,2,377.6,276,1,1,2,4.0
13347,2011-09-30 13:28:00,1,341.36,69,3,1,2,6.0
13348,2011-10-06 17:28:00,1,233.76000000000002,63,3,1,2,6.0
13349,2011-11-29 08:07:00,1,247.32,10,5,1,2,8.0
13350,2011-11-23 16:33:00,3,910.72,15,4,1,4,9.0
13351,2011-10-04 12:55:00,1,373.94,65,3,1,2,6.0
13352,2011-12-02 11:58:00,2,389.28000000000003,7,5,1,2,8.0
13354,2011-09-29 13:17:00,1,743.53,70,3,1,3,7.0
13355,2011-08-09 14:48:00,1,674.7,121,2,1,3,6.0
13356,2011-09-20 14:33:00,1,768.24,79,2,1,3,6.0
13357,2011-03-27 13:56:00,1,609.4,256,1,1,3,5.0
13358,2011-03-16 11:52:00,1,439.03000000000003,268,1,1,2,4.0
13359,2011-10-11 16:48:00,2,431.26,58,3,1,2,6.0
13362,2011-12-06 13:57:00,5,3085.4900000000002,2,5,1,5,11.0
13363,2011-11-22 12:40:00,2,992.5,17,4,1,4,9.0
13364,2011-10-04 09:48:00,2,0.0,66,3,1,1,5.0
13365,2011-12-01 08:39:00,3,2191.22,8,5,1,5,11.0
13366,2011-10-20 13:37:00,1,56.16,49,3,1,1,5.0
13368,2011-03-28 09:59:00,2,623.4,256,1,1,3,5.0
13369,2010-12-20 14:02:00,2,263.75,353,1,1,2,4.0
13370,2010-12-08 15:57:00,2,721.32,365,1,1,3,5.0
13372,2011-09-11 12:46:00,1,378.64,89,2,1,2,5.0
13373,2011-10-10 10:51:00,3,3312.25,60,3,1,5,9.0
13375,2011-09-19 16:01:00,2,772.9,80,2,1,3,6.0
13376,2011-09-01 16:16:00,3,1019.76,98,2,1,4,7.0
13379,2011-11-13 13:45:00,3,572.56,25,4,1,3,8.0
13381,2011-11-18 16:59:00,7,3626.81,20,4,1,5,10.0
13382,2011-03-04 10:03:00,1,222.99,280,1,1,1,3.0
13384,2011-11-09 11:04:00,9,4122.28,30,4,1,5,10.0
13385,2011-01-14 09:52:00,1,534.57,329,1,1,3,5.0
13388,2011-08-10 13:35:00,3,627.15,120,2,1,3,6.0
13389,2011-11-28 14:01:00,3,797.96,10,5,1,3,9.0
13390,2011-09-26 08:38:00,1,544.08,74,2,1,3,6.0
